id,name,type,organ,ontology_id
CL:0000071$$1490,blood vessel endothelial cell,CT,blood_vasculature,CL:0000071
CL:0002144$$1491,capillary endothelial cell,CT,blood_vasculature,CL:0002144
CL:0002262$$1492,endothelial cell of sinusoid,CT,blood_vasculature,CL:0002262
UBERON:0005192,deferent duct artery,AS,blood_vasculature,UBERON:0005192
CL:0000071$$1493,blood vessel endothelial cell,CT,blood_vasculature,CL:0000071
CL:1000413$$1494,endothelial cell of artery,CT,blood_vasculature,CL:1000413
CL:0000057$$1495,fibroblast,CT,blood_vasculature,CL:0000057
CL:0000359$$1496,vascular associated smooth muscle cell,CT,blood_vasculature,CL:0000359
UBERON:0002493,uterine artery,AS,blood_vasculature,UBERON:0002493
CL:0000071$$1497,blood vessel endothelial cell,CT,blood_vasculature,CL:0000071
CL:1000413$$1498,endothelial cell of artery,CT,blood_vasculature,CL:1000413
CL:0000057$$1499,fibroblast,CT,blood_vasculature,CL:0000057
CL:0000359$$1500,vascular associated smooth muscle cell,CT,blood_vasculature,CL:0000359
UBERON:0015173,helicine branch of uterine artery,AS,blood_vasculature,UBERON:0015173
CL:0000071$$1501,blood vessel endothelial cell,CT,blood_vasculature,CL:0000071
CL:1000413$$1502,endothelial cell of artery,CT,blood_vasculature,CL:1000413
CL:0000057$$1503,fibroblast,CT,blood_vasculature,CL:0000057
CL:0000359$$1504,vascular associated smooth muscle cell,CT,blood_vasculature,CL:0000359
ASCTB-TEMP:radial-artery-of-uterus,radial artery of uterus,AS,blood_vasculature,ASCTB-TEMP:radial-artery-of-uterus
CL:0000071$$1505,blood vessel endothelial cell,CT,blood_vasculature,CL:0000071
CL:1000413$$1506,endothelial cell of artery,CT,blood_vasculature,CL:1000413
CL:0000057$$1507,fibroblast,CT,blood_vasculature,CL:0000057
CL:0000359$$1508,vascular associated smooth muscle cell,CT,blood_vasculature,CL:0000359
UBERON:0015171,uterine spiral artery,AS,blood_vasculature,UBERON:0015171
CL:0000071$$1509,blood vessel endothelial cell,CT,blood_vasculature,CL:0000071
CL:1000413$$1510,endothelial cell of artery,CT,blood_vasculature,CL:1000413
CL:0000057$$1511,fibroblast,CT,blood_vasculature,CL:0000057
CL:0000359$$1512,vascular associated smooth muscle cell,CT,blood_vasculature,CL:0000359
FMA:18832,Vaginal artery,AS,blood_vasculature,FMA:18832
CL:0000071$$1513,blood vessel endothelial cell,CT,blood_vasculature,CL:0000071
CL:1000413$$1514,endothelial cell of artery,CT,blood_vasculature,CL:1000413
CL:0000057$$1515,fibroblast,CT,blood_vasculature,CL:0000057
CL:0000359$$1516,vascular associated smooth muscle cell,CT,blood_vasculature,CL:0000359
FMA:69798,Posterior division of internal iliac artery,AS,blood_vasculature,FMA:69798
CL:0000071$$1517,blood vessel endothelial cell,CT,blood_vasculature,CL:0000071
CL:1000413$$1518,endothelial cell of artery,CT,blood_vasculature,CL:1000413
CL:0000057$$1519,fibroblast,CT,blood_vasculature,CL:0000057
CL:0000359$$1520,vascular associated smooth muscle cell,CT,blood_vasculature,CL:0000359
UBERON:0001313,iliolumbar artery,AS,blood_vasculature,UBERON:0001313
CL:0000071$$1521,blood vessel endothelial cell,CT,blood_vasculature,CL:0000071
CL:1000413$$1522,endothelial cell of artery,CT,blood_vasculature,CL:1000413
CL:0000057$$1523,fibroblast,CT,blood_vasculature,CL:0000057
CL:0000359$$1524,vascular associated smooth muscle cell,CT,blood_vasculature,CL:0000359
FMA:18850,Iliac part of iliolumbar artery,AS,blood_vasculature,FMA:18850
CL:0000071$$1525,blood vessel endothelial cell,CT,blood_vasculature,CL:0000071
CL:1000413$$1526,endothelial cell of artery,CT,blood_vasculature,CL:1000413
CL:0000057$$1527,fibroblast,CT,blood_vasculature,CL:0000057
CL:0000359$$1528,vascular associated smooth muscle cell,CT,blood_vasculature,CL:0000359
FMA:18849,Lumbar part of iliolumbar artery,AS,blood_vasculature,FMA:18849
CL:0000071$$1529,blood vessel endothelial cell,CT,blood_vasculature,CL:0000071
CL:1000413$$1530,endothelial cell of artery,CT,blood_vasculature,CL:1000413
CL:0000057$$1531,fibroblast,CT,blood_vasculature,CL:0000057
CL:0000359$$1532,vascular associated smooth muscle cell,CT,blood_vasculature,CL:0000359
FMA:18855,Lateral sacral artery,AS,blood_vasculature,FMA:18855
CL:0000071$$1533,blood vessel endothelial cell,CT,blood_vasculature,CL:0000071
CL:1000413$$1534,endothelial cell of artery,CT,blood_vasculature,CL:1000413
CL:0000057$$1535,fibroblast,CT,blood_vasculature,CL:0000057
CL:0000359$$1536,vascular associated smooth muscle cell,CT,blood_vasculature,CL:0000359
UBERON:0001315,superior gluteal artery,AS,blood_vasculature,UBERON:0001315
CL:0000071$$1537,blood vessel endothelial cell,CT,blood_vasculature,CL:0000071
CL:1000413$$1538,endothelial cell of artery,CT,blood_vasculature,CL:1000413
CL:0000057$$1539,fibroblast,CT,blood_vasculature,CL:0000057
CL:0000359$$1540,vascular associated smooth muscle cell,CT,blood_vasculature,CL:0000359
FMA:21121,Deep part of superior gluteal artery,AS,blood_vasculature,FMA:21121
CL:0000071$$1541,blood vessel endothelial cell,CT,blood_vasculature,CL:0000071
CL:1000413$$1542,endothelial cell of artery,CT,blood_vasculature,CL:1000413
CL:0000057$$1543,fibroblast,CT,blood_vasculature,CL:0000057
CL:0000359$$1544,vascular associated smooth muscle cell,CT,blood_vasculature,CL:0000359
FMA:21120,Superficial part of superior gluteal artery,AS,blood_vasculature,FMA:21120
CL:0000071$$1545,blood vessel endothelial cell,CT,blood_vasculature,CL:0000071
CL:1000413$$1546,endothelial cell of artery,CT,blood_vasculature,CL:1000413
CL:0000057$$1547,fibroblast,CT,blood_vasculature,CL:0000057
CL:0000359$$1548,vascular associated smooth muscle cell,CT,blood_vasculature,CL:0000359
UBERON:0001183,inferior mesenteric artery,AS,blood_vasculature,UBERON:0001183
CL:0000071$$1549,blood vessel endothelial cell,CT,blood_vasculature,CL:0000071
CL:1000413$$1550,endothelial cell of artery,CT,blood_vasculature,CL:1000413
CL:0000057$$1551,fibroblast,CT,blood_vasculature,CL:0000057
CL:0000359$$1552,vascular associated smooth muscle cell,CT,blood_vasculature,CL:0000359
UBERON:8410022,left colic artery,AS,blood_vasculature,UBERON:8410022
CL:0000071$$1553,blood vessel endothelial cell,CT,blood_vasculature,CL:0000071
CL:1000413$$1554,endothelial cell of artery,CT,blood_vasculature,CL:1000413
CL:0000057$$1555,fibroblast,CT,blood_vasculature,CL:0000057
CL:0000359$$1556,vascular associated smooth muscle cell,CT,blood_vasculature,CL:0000359
FMA:14828,Ascending branch of left colic artery,AS,blood_vasculature,FMA:14828
CL:0000071$$1557,blood vessel endothelial cell,CT,blood_vasculature,CL:0000071
CL:1000413$$1558,endothelial cell of artery,CT,blood_vasculature,CL:1000413
CL:0000057$$1559,fibroblast,CT,blood_vasculature,CL:0000057
CL:0000359$$1560,vascular associated smooth muscle cell,CT,blood_vasculature,CL:0000359
FMA:14824,Marginal colic artery,AS,blood_vasculature,FMA:14824
CL:0000071$$1561,blood vessel endothelial cell,CT,blood_vasculature,CL:0000071
CL:1000413$$1562,endothelial cell of artery,CT,blood_vasculature,CL:1000413
CL:0000057$$1563,fibroblast,CT,blood_vasculature,CL:0000057
CL:0000359$$1564,vascular associated smooth muscle cell,CT,blood_vasculature,CL:0000359
ASCTB-TEMP:vasa-recta-of-colon,vasa recta of colon,AS,blood_vasculature,ASCTB-TEMP:vasa-recta-of-colon
CL:0000071$$1565,blood vessel endothelial cell,CT,blood_vasculature,CL:0000071
CL:1000413$$1566,endothelial cell of artery,CT,blood_vasculature,CL:1000413
CL:0000057$$1567,fibroblast,CT,blood_vasculature,CL:0000057
CL:0000359$$1568,vascular associated smooth muscle cell,CT,blood_vasculature,CL:0000359
ASCTB-TEMP:long-branch-of-vasa-recta-of-colon,long branch of vasa recta of colon,AS,blood_vasculature,ASCTB-TEMP:long-branch-of-vasa-recta-of-colon
CL:0000071$$1569,blood vessel endothelial cell,CT,blood_vasculature,CL:0000071
CL:1000413$$1570,endothelial cell of artery,CT,blood_vasculature,CL:1000413
CL:0000057$$1571,fibroblast,CT,blood_vasculature,CL:0000057
CL:0000359$$1572,vascular associated smooth muscle cell,CT,blood_vasculature,CL:0000359
ASCTB-TEMP:submucosal-artery-of-colon,submucosal artery of colon,AS,blood_vasculature,ASCTB-TEMP:submucosal-artery-of-colon
CL:0000071$$1573,blood vessel endothelial cell,CT,blood_vasculature,CL:0000071
CL:1000413$$1574,endothelial cell of artery,CT,blood_vasculature,CL:1000413
CL:0000057$$1575,fibroblast,CT,blood_vasculature,CL:0000057
CL:0000359$$1576,vascular associated smooth muscle cell,CT,blood_vasculature,CL:0000359
ASCTB-TEMP:recurrent-muscular-branch-of-submucosal-artery-of-colon,recurrent muscular branch of submucosal artery of colon,AS,blood_vasculature,ASCTB-TEMP:recurrent-muscular-branch-of-submucosal-artery-of-colon
CL:0000071$$1577,blood vessel endothelial cell,CT,blood_vasculature,CL:0000071
CL:1000413$$1578,endothelial cell of artery,CT,blood_vasculature,CL:1000413
CL:0000057$$1579,fibroblast,CT,blood_vasculature,CL:0000057
CL:0000359$$1580,vascular associated smooth muscle cell,CT,blood_vasculature,CL:0000359
ASCTB-TEMP:submucosal-arteriole-of-colon,submucosal arteriole of colon,AS,blood_vasculature,ASCTB-TEMP:submucosal-arteriole-of-colon
CL:0000071$$1581,blood vessel endothelial cell,CT,blood_vasculature,CL:0000071
CL:1000412$$1582,endothelial cell of arteriole,CT,blood_vasculature,CL:1000412
CL:0000057$$1583,fibroblast,CT,blood_vasculature,CL:0000057
CL:0000359$$1584,vascular associated smooth muscle cell,CT,blood_vasculature,CL:0000359
ASCTB-TEMP:mucosal-arteriole-of-colon,mucosal arteriole of colon,AS,blood_vasculature,ASCTB-TEMP:mucosal-arteriole-of-colon
CL:0000071$$1585,blood vessel endothelial cell,CT,blood_vasculature,CL:0000071
CL:1000412$$1586,endothelial cell of arteriole,CT,blood_vasculature,CL:1000412
CL:0000057$$1587,fibroblast,CT,blood_vasculature,CL:0000057
CL:0000359$$1588,vascular associated smooth muscle cell,CT,blood_vasculature,CL:0000359
ASCTB-TEMP:branch-of-mucous-plexus-of-colon,branch of mucous plexus of colon,AS,blood_vasculature,ASCTB-TEMP:branch-of-mucous-plexus-of-colon
CL:0000071$$1589,blood vessel endothelial cell,CT,blood_vasculature,CL:0000071
CL:0002144$$1590,capillary endothelial cell,CT,blood_vasculature,CL:0002144
ASCTB-TEMP:subserous-artery-of-colon,subserous artery of colon,AS,blood_vasculature,ASCTB-TEMP:subserous-artery-of-colon
CL:0000071$$1591,blood vessel endothelial cell,CT,blood_vasculature,CL:0000071
CL:1000413$$1592,endothelial cell of artery,CT,blood_vasculature,CL:1000413
CL:0000057$$1593,fibroblast,CT,blood_vasculature,CL:0000057
CL:0000359$$1594,vascular associated smooth muscle cell,CT,blood_vasculature,CL:0000359
ASCTB-TEMP:short-branch-of-vasa-recta-of-colon,short branch of vasa recta of colon,AS,blood_vasculature,ASCTB-TEMP:short-branch-of-vasa-recta-of-colon
CL:0000071$$1595,blood vessel endothelial cell,CT,blood_vasculature,CL:0000071
CL:1000413$$1596,endothelial cell of artery,CT,blood_vasculature,CL:1000413
CL:0000057$$1597,fibroblast,CT,blood_vasculature,CL:0000057
CL:0000359$$1598,vascular associated smooth muscle cell,CT,blood_vasculature,CL:0000359
ASCTB-TEMP:subserous-artery-of-colon-2,subserous artery of colon #2,AS,blood_vasculature,ASCTB-TEMP:subserous-artery-of-colon-2
CL:0000071$$1599,blood vessel endothelial cell,CT,blood_vasculature,CL:0000071
CL:1000413$$1600,endothelial cell of artery,CT,blood_vasculature,CL:1000413
CL:0000057$$1601,fibroblast,CT,blood_vasculature,CL:0000057
CL:0000359$$1602,vascular associated smooth muscle cell,CT,blood_vasculature,CL:0000359
ASCTB-TEMP:meandering-mesenteric-artery,meandering mesenteric artery,AS,blood_vasculature,ASCTB-TEMP:meandering-mesenteric-artery
CL:0000071$$1603,blood vessel endothelial cell,CT,blood_vasculature,CL:0000071
CL:1000413$$1604,endothelial cell of artery,CT,blood_vasculature,CL:1000413
CL:0000057$$1605,fibroblast,CT,blood_vasculature,CL:0000057
CL:0000359$$1606,vascular associated smooth muscle cell,CT,blood_vasculature,CL:0000359
FMA:14829,Descending branch of left colic artery,AS,blood_vasculature,FMA:14829
CL:0000071$$1607,blood vessel endothelial cell,CT,blood_vasculature,CL:0000071
CL:1000413$$1608,endothelial cell of artery,CT,blood_vasculature,CL:1000413
CL:0000057$$1609,fibroblast,CT,blood_vasculature,CL:0000057
CL:0000359$$1610,vascular associated smooth muscle cell,CT,blood_vasculature,CL:0000359
UBERON:0035180,sigmoid artery,AS,blood_vasculature,UBERON:0035180
CL:0000071$$1611,blood vessel endothelial cell,CT,blood_vasculature,CL:0000071
CL:1000413$$1612,endothelial cell of artery,CT,blood_vasculature,CL:1000413
CL:0000057$$1613,fibroblast,CT,blood_vasculature,CL:0000057
CL:0000359$$1614,vascular associated smooth muscle cell,CT,blood_vasculature,CL:0000359
UBERON:0035040,superior rectal artery,AS,blood_vasculature,UBERON:0035040
CL:0000071$$1615,blood vessel endothelial cell,CT,blood_vasculature,CL:0000071
CL:1000413$$1616,endothelial cell of artery,CT,blood_vasculature,CL:1000413
CL:0000057$$1617,fibroblast,CT,blood_vasculature,CL:0000057
CL:0000359$$1618,vascular associated smooth muscle cell,CT,blood_vasculature,CL:0000359
UBERON:0012255,inferior phrenic artery,AS,blood_vasculature,UBERON:0012255
CL:0000071$$1619,blood vessel endothelial cell,CT,blood_vasculature,CL:0000071
CL:1000413$$1620,endothelial cell of artery,CT,blood_vasculature,CL:1000413
CL:0000057$$1621,fibroblast,CT,blood_vasculature,CL:0000057
CL:0000359$$1622,vascular associated smooth muscle cell,CT,blood_vasculature,CL:0000359
UBERON:0001198,superior suprarenal artery,AS,blood_vasculature,UBERON:0001198
CL:0000071$$1623,blood vessel endothelial cell,CT,blood_vasculature,CL:0000071
CL:1000413$$1624,endothelial cell of artery,CT,blood_vasculature,CL:1000413
CL:0000057$$1625,fibroblast,CT,blood_vasculature,CL:0000057
